Image,Path,Reference,isCalibrated,sppName,sppID,REGION Area cm2,SPECIES Area cm2,TOTAL Area cm2,REGION Cov %,SPECIES Cov %,TOTAL Cov %,Region Area pix,Species Area pix,Total Area pix,CentroidX,CentroidY,Eccentricity,Orientation,Perimeter pix,Perimeter cm,EquivDiameter pix,EquivDiameter cm,perimRoughness,PerimOverArea,BoundingBox Area Pix,BoundingBox Area cm2,MajorAxisLength pix,MajorAxisLength cm,MinorAxisLength pix,MinorAxisLength cm,ref Area pix,ref Area cm2,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,hasPockets,user notes
C13_03_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Crustose coraline,215,13.9997,26.901,879.737,0.454363,0.873077,28.552,174841,335964,1.10E+07,4936.57,2192.63,0.782828,61.0492,2715.53,24.299,471.82,4.222,35.5119,0.0155314,396924,31.782,728.431,6.518,453.258,4.056,3.85E+07,3081.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C13_03_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Crustose coraline,215,6.64407,26.901,879.737,0.215634,0.873077,28.552,82977,335964,1.10E+07,6409.22,2486.11,0.727325,52.3262,1131.84,10.128,325.038,2.909,13.8281,0.0136405,113920,9.122,393.439,3.521,270.014,2.416,3.85E+07,3081.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C13_03_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Crustose coraline,215,1.36345,26.901,879.737,0.044251,0.873077,28.552,17028,335964,1.10E+07,1473.01,5039.31,0.659144,-79.4881,532.86,4.768,147.244,1.318,13.6067,0.0312932,24104,1.93,172.14,1.54,129.452,1.158,3.85E+07,3081.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C13_03_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Crustose coraline,215,2.28355,26.901,879.737,0.0741129,0.873077,28.552,28519,335964,1.10E+07,1292.6,4961.14,0.677757,21.274,723.914,6.478,190.556,1.705,15.1153,0.0253836,43039,3.446,226.591,2.028,166.609,1.491,3.85E+07,3081.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C13_03_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Crustose coraline,215,2.61024,26.901,879.737,0.0847157,0.873077,28.552,32599,335964,1.10E+07,1865.41,1991.37,0.781246,-40.5004,756.181,6.766,203.731,1.823,17.898,0.0231964,52245,4.183,260.603,2.332,162.675,1.456,3.85E+07,3081.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C13_03_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Cyanobacteria,216,8.11946,15.205,879.737,0.263518,0.493479,28.552,101403,189893,1.10E+07,526.006,3891.03,0.874932,65.8619,2383.61,21.329,359.319,3.215,33.7413,0.0235063,281940,22.575,750.077,6.712,363.222,3.25,3.85E+07,3081.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C13_03_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Cyanobacteria,216,3.66646,15.205,879.737,0.118995,0.493479,28.552,45790,189893,1.10E+07,4805.33,1238.05,0.8157,77.0496,1515.57,13.562,241.457,2.161,33.2474,0.0330982,83349,6.674,375.365,3.359,217.14,1.943,3.85E+07,3081.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C13_03_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Cyanobacteria,216,3.41904,15.205,879.737,0.110965,0.493479,28.552,42700,189893,1.10E+07,5162.97,5125.62,0.901391,-32.1919,1109.54,9.928,233.168,2.086,38.3915,0.0259845,92916,7.44,401.653,3.594,173.918,1.556,3.85E+07,3081.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C13_03_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Dictyota sp.,225,36.6331,525.747,879.737,1.18893,17.0632,28.552,457507,6.57E+06,1.10E+07,5693.6,2368.56,0.629385,-58.8184,4938.77,44.193,763.227,6.83,35.0489,0.010795,1.09E+06,86.953,1077.83,9.645,837.574,7.495,3.85E+07,3081.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C13_03_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Dictyota sp.,225,5.91942,525.747,879.737,0.192116,17.0632,28.552,73927,6.57E+06,1.10E+07,6121.49,4323.07,0.900103,-86.9988,1228.51,10.993,306.801,2.745,28.6978,0.0166178,108811,8.713,473.311,4.235,206.211,1.845,3.85E+07,3081.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C13_03_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Dictyota sp.,225,30.9119,525.747,879.737,1.00325,17.0632,28.552,386055,6.57E+06,1.10E+07,5206.05,1558.17,0.591048,29.1341,2737.15,24.493,701.099,6.274,18.6013,0.00709004,613116,49.093,836.402,7.484,674.672,6.037,3.85E+07,3081.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C13_03_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Dictyota sp.,225,5.19302,525.747,879.737,0.16854,17.0632,28.552,64855,6.57E+06,1.10E+07,1806.96,3808.62,0.957489,29.4751,1445.65,12.936,287.36,2.571,41.2981,0.0222905,183133,14.664,559.363,5.005,161.359,1.444,3.85E+07,3081.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C13_03_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Dictyota sp.,225,52.7225,525.747,879.737,1.71112,17.0632,28.552,658446,6.57E+06,1.10E+07,2629.48,3432.72,0.92149,31.7892,5423.21,48.528,915.62,8.193,41.0112,0.00823638,1.69E+06,135.069,1687.99,15.105,655.622,5.867,3.85E+07,3081.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C13_03_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Dictyota sp.,225,47.1801,525.747,879.737,1.53124,17.0632,28.552,589227,6.57E+06,1.10E+07,3993.65,2958.99,0.454594,89.9686,5648.73,50.546,866.157,7.751,26.5482,0.00958668,1.24E+06,99.521,1082.72,9.688,964.378,8.629,3.85E+07,3081.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C13_03_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Dictyota sp.,225,6.3482,525.747,879.737,0.206032,17.0632,28.552,79282,6.57E+06,1.10E+07,4972.11,2776.68,0.704956,-23.5815,2123.38,19.001,317.718,2.843,42.4548,0.0267826,233520,18.698,550.061,4.922,390.131,3.491,3.85E+07,3081.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C13_03_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Dictyota sp.,225,134.949,525.747,879.737,4.37978,17.0632,28.552,1.69E+06,6.57E+06,1.10E+07,5127.46,3986.03,0.815253,-64.8902,11401.2,102.021,1464.88,13.108,32.1743,0.00676482,3.82E+06,305.658,2323.87,20.795,1345.77,12.042,3.85E+07,3081.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C13_03_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Dictyota sp.,225,5.77009,525.747,879.737,0.187269,17.0632,28.552,72062,6.57E+06,1.10E+07,5032.85,5257.57,0.872767,-4.82155,1575.37,14.097,302.906,2.71,29.8512,0.0218613,144801,11.594,472.582,4.229,230.685,2.064,3.85E+07,3081.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C13_03_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Dictyota sp.,225,26.2555,525.747,879.737,0.852126,17.0632,28.552,327902,6.57E+06,1.10E+07,1320.63,2634.67,0.894483,-24.4608,3216.8,28.785,646.141,5.782,38.0567,0.00981025,691020,55.331,1152.91,10.317,515.468,4.613,3.85E+07,3081.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C13_03_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Dictyota sp.,225,1.3006,525.747,879.737,0.042211,17.0632,28.552,16243,6.57E+06,1.10E+07,619.529,3610.54,0.930999,-5.34042,714.642,6.395,143.81,1.287,38.0294,0.0439969,33984,2.721,274.299,2.454,100.125,0.896,3.85E+07,3081.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C13_03_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Dictyota sp.,225,3.87504,525.747,879.737,0.125765,17.0632,28.552,48395,6.57E+06,1.10E+07,775.656,3816.62,0.724151,-75.3672,1349.77,12.078,248.231,2.221,36.7303,0.0278907,108747,8.707,349.93,3.131,241.326,2.159,3.85E+07,3081.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C13_03_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Dictyota sp.,225,65.4561,525.747,879.737,2.12439,17.0632,28.552,817474,6.57E+06,1.10E+07,1784.4,4408.76,0.637903,-0.93945,8106.24,72.537,1020.22,9.129,34.629,0.00991621,1.82E+06,145.96,1481.29,13.255,1140.77,10.208,3.85E+07,3081.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C13_03_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Dictyota sp.,225,69.6789,525.747,879.737,2.26144,17.0632,28.552,870212,6.57E+06,1.10E+07,2244.62,5681.4,0.657596,-39.2952,6406.59,57.328,1052.61,9.419,36.3542,0.0073621,1.57E+06,125.52,1418.02,12.689,1068.29,9.559,3.85E+07,3081.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C13_03_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Dictyota sp.,225,33.5532,525.747,879.737,1.08897,17.0632,28.552,419042,6.57E+06,1.10E+07,3387.84,5844,0.911413,25.2941,3758.83,33.635,730.439,6.536,35.1163,0.00897006,861619,68.991,1229.07,10.998,505.754,4.526,3.85E+07,3081.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C13_03_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Rubble,273,0.411966,8.74762,879.737,0.0133704,0.283905,28.552,5145,109248,1.10E+07,2583.46,2094.39,0.801233,-30.1192,298.936,2.675,80.9371,0.724,20.6903,0.0581022,7575,0.607,105.417,0.943,63.0762,0.564,3.85E+07,3081.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C13_03_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Rubble,273,0.608701,8.74762,879.737,0.0197555,0.283905,28.552,7602,109248,1.10E+07,2375.35,1956.11,0.588746,18.5829,355.605,3.182,98.3828,0.88,9.10911,0.0467778,10864,0.87,109.925,0.984,88.8546,0.795,3.85E+07,3081.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C13_03_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Rubble,273,7.72695,8.74762,879.737,0.250779,0.283905,28.552,96501,109248,1.10E+07,6364.02,5204.49,0.851763,-46.7488,1363.11,12.197,350.527,3.137,20.1372,0.0141253,155520,12.453,486.95,4.357,255.126,2.283,3.85E+07,3081.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C13_04_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Porites astreoides,62,40.7413,101.265,698.808,1.15918,2.8812,19.8825,222751,553660,3.82E+06,1908.54,3772.15,0.883138,-38.9935,2453.23,33.178,532.556,7.202,30.817,0.0110133,469371,85.848,838.902,11.345,393.54,5.322,1.92E+07,3514.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C13_04_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Porites astreoides,62,5.25072,101.265,698.808,0.149394,2.8812,19.8825,28708,553660,3.82E+06,2125.46,3474.44,0.686004,22.3246,691.838,9.356,191.186,2.586,14.7033,0.0240991,42660,7.803,226.763,3.067,164.992,2.231,1.92E+07,3514.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C13_04_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Porites astreoides,62,1.20458,101.265,698.808,0.0342729,2.8812,19.8825,6586,553660,3.82E+06,4415.79,982.221,0.583669,64.861,335.279,4.534,91.5727,1.238,12.8449,0.0509079,9167,1.677,103.346,1.398,83.9158,1.135,1.92E+07,3514.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C13_04_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Porites astreoides,62,34.3819,101.265,698.808,0.978236,2.8812,19.8825,187981,553660,3.82E+06,3250.8,249.165,0.933848,1.55131,2232.79,30.196,489.229,6.616,37.0637,0.0118777,275868,50.456,873.711,11.816,312.5,4.226,1.92E+07,3514.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C13_04_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Porites astreoides,62,6.19906,101.265,698.808,0.176376,2.8812,19.8825,33893,553660,3.82E+06,1680.28,2720.3,0.616736,-62.7855,727.588,9.84,207.735,2.809,9.97774,0.0214672,42924,7.851,235.528,3.185,185.4,2.507,1.92E+07,3514.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C13_04_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Porites astreoides,62,13.4873,101.265,698.808,0.383741,2.8812,19.8825,73741,553660,3.82E+06,114.228,3776.12,0.764695,83.9497,1124.36,15.206,306.415,4.144,17.8694,0.0152475,98532,18.022,390.056,5.275,251.349,3.399,1.92E+07,3514.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C13_04_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Pseudodiploria strigosa,65,13.3027,32.1774,698.808,0.378491,0.915513,19.8825,72732,175928,3.82E+06,3555.98,3329.47,0.462637,86.5917,1099.8,14.874,304.311,4.116,9.84897,0.0151213,106836,19.54,328.553,4.443,291.278,3.939,1.92E+07,3514.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C13_04_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Pseudodiploria strigosa,65,18.8746,32.1774,698.808,0.537023,0.915513,19.8825,103196,175928,3.82E+06,3962.95,1622.84,0.642608,56.1684,1278.71,17.293,362.482,4.902,10.109,0.0123911,140890,25.769,415.143,5.614,318.08,4.302,1.92E+07,3514.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C13_04_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Siderastrea siderea,67,189.706,189.706,698.808,5.39752,5.39752,19.8825,1.04E+06,1.04E+06,3.82E+06,3871.9,766.748,0.513837,72.5591,4067.52,55.009,1149.18,15.542,7.53116,0.00392161,1.39E+06,254.786,1247.9,16.877,1070.56,14.478,1.92E+07,3514.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C13_04_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Agaricia agaricites (agaricites),85,1.83193,3.333,698.808,0.0521224,0.0948308,19.8825,10016,18223,3.82E+06,3605.84,1970.26,0.583674,5.79836,399.362,5.401,112.928,1.527,10.5452,0.0398725,14097,2.578,126.801,1.715,102.961,1.392,1.92E+07,3514.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C13_04_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Agaricia agaricites (agaricites),85,1.50107,3.333,698.808,0.0427085,0.0948308,19.8825,8207,18223,3.82E+06,3769.89,2052.18,0.598815,-12.7222,350.149,4.735,102.223,1.382,9.72979,0.0426647,10810,1.977,114.661,1.551,91.8304,1.242,1.92E+07,3514.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C13_04_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Other (Sponge encrusting),185,2.11141,6.9442,698.808,0.0600739,0.197577,19.8825,11544,37967,3.82E+06,505.805,2005.2,0.612774,-28.2636,416.434,5.632,121.236,1.64,8.67904,0.0360736,15295,2.797,136.667,1.848,108.003,1.461,1.92E+07,3514.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C13_04_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Other (Sponge encrusting),185,4.83279,6.9442,698.808,0.137503,0.197577,19.8825,26423,37967,3.82E+06,144.27,3027.55,0.935573,82.1235,791.186,10.7,183.42,2.481,35.5254,0.0299431,40392,7.388,321.241,4.344,113.441,1.534,1.92E+07,3514.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C13_04_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Other (Sponge erect),211,11.4853,137.713,698.808,0.326779,3.91823,19.8825,62795,752940,3.82E+06,2979.69,2787.26,0.906759,-67.619,1193.72,16.144,282.76,3.824,28.8218,0.0190098,105336,19.266,451.064,6.1,190.191,2.572,1.92E+07,3514.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C13_04_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Other (Sponge erect),211,3.12011,137.713,698.808,0.0887735,3.91823,19.8825,17059,752940,3.82E+06,3678.61,3805.53,0.695246,13.5793,620.801,8.396,147.378,1.993,25.7085,0.0363914,27768,5.079,189.864,2.568,136.469,1.846,1.92E+07,3514.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C13_04_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Other (Sponge erect),211,30.7954,137.713,698.808,0.876193,3.91823,19.8825,168372,752940,3.82E+06,4166.24,3720.69,0.929527,85.6193,5054.62,68.359,463.01,6.262,39.0259,0.0300206,959920,175.57,1646.62,22.269,607.198,8.212,1.92E+07,3514.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C13_04_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Other (Sponge erect),211,20.0457,137.713,698.808,0.570343,3.91823,19.8825,109599,752940,3.82E+06,2911.46,4191.64,0.983126,9.54153,2938.63,39.742,373.558,5.052,59.3703,0.0268125,336813,61.603,1189.65,16.089,217.626,2.943,1.92E+07,3514.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C13_04_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Other (Sponge erect),211,57.9013,137.713,698.808,1.64741,3.91823,19.8825,316572,752940,3.82E+06,1573.31,4193.19,0.960858,-18.1925,5920.36,80.067,634.88,8.586,42.3412,0.0187015,1.11E+06,202.269,1663.71,22.5,460.918,6.233,1.92E+07,3514.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C13_04_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Other (Sponge erect),211,3.78422,137.713,698.808,0.107669,3.91823,19.8825,20690,752940,3.82E+06,2726.18,1451.39,0.670424,16.4041,557.428,7.539,162.306,2.195,11.742,0.0269419,28224,5.162,189.366,2.561,140.506,1.9,1.92E+07,3514.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C13_04_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Other (Sponge erect),211,10.5814,137.713,698.808,0.301062,3.91823,19.8825,57853,752940,3.82E+06,2881.19,1994.92,0.808816,54.5029,1043.76,14.116,271.405,3.671,20.943,0.0180416,92852,16.983,361.892,4.894,212.815,2.878,1.92E+07,3514.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C13_04_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Crustose coraline,215,1.85077,11.1151,698.808,0.0526584,0.316247,19.8825,10119,60771,3.82E+06,3712.45,4291.84,0.777934,5.6651,431.546,5.836,113.507,1.535,21.2378,0.0426471,16585,3.033,148.879,2.013,93.5476,1.265,1.92E+07,3514.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C13_04_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Crustose coraline,215,3.07365,11.1151,698.808,0.0874517,0.316247,19.8825,16805,60771,3.82E+06,1306.69,1774.51,0.811892,44.6991,528.902,7.153,146.276,1.978,21.0334,0.0314729,25217,4.612,193.284,2.614,112.841,1.526,1.92E+07,3514.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C13_04_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Crustose coraline,215,6.19064,11.1151,698.808,0.176137,0.316247,19.8825,33847,60771,3.82E+06,1208.25,2088.11,0.862296,35.6969,880.708,11.911,207.594,2.808,27.5375,0.0260203,61952,11.331,314.529,4.254,159.279,2.154,1.92E+07,3514.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C13_04_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Dictyota sp.,225,39.4949,216.555,698.808,1.12371,6.16143,19.8825,215936,1.18E+06,3.82E+06,3259.87,3136.77,0.652378,84.727,3927.32,53.113,524.346,7.091,37.1322,0.0181874,574294,105.039,760.095,10.28,576.071,7.791,1.92E+07,3514.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C13_04_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Dictyota sp.,225,1.7617,216.555,698.808,0.0501241,6.16143,19.8825,9632,1.18E+06,3.82E+06,2699.24,3059.61,0.859113,58.6177,485.99,6.573,110.742,1.498,26.4322,0.0504558,17100,3.128,166.013,2.245,84.9629,1.149,1.92E+07,3514.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C13_04_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Dictyota sp.,225,30.4698,216.555,698.808,0.86693,6.16143,19.8825,166592,1.18E+06,3.82E+06,3952.59,3345.43,0.935087,76.0217,3977.78,53.796,460.556,6.229,49.4424,0.0238774,574288,105.038,1114.38,15.071,394.956,5.341,1.92E+07,3514.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C13_04_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Dictyota sp.,225,33.989,216.555,698.808,0.967058,6.16143,19.8825,185833,1.18E+06,3.82E+06,3488.3,4044.88,0.665508,57.7662,4485.08,60.657,486.426,6.578,40.5686,0.024135,544920,99.666,805.559,10.894,601.262,8.132,1.92E+07,3514.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C13_04_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Dictyota sp.,225,4.62538,216.555,698.808,0.131602,6.16143,19.8825,25289,1.18E+06,3.82E+06,4144.19,3725.67,0.812819,20.2463,1011.62,13.681,179.441,2.427,42.5547,0.0400023,72145,13.195,308.125,4.167,179.488,2.427,1.92E+07,3514.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C13_04_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Dictyota sp.,225,9.81995,216.555,698.808,0.279398,6.16143,19.8825,53690,1.18E+06,3.82E+06,4138.22,4317.69,0.924196,-15.2513,1874.29,25.348,261.458,3.536,46.2673,0.0349094,177650,32.492,590.927,7.992,225.687,3.052,1.92E+07,3514.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C13_04_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Dictyota sp.,225,4.44851,216.555,698.808,0.126569,6.16143,19.8825,24322,1.18E+06,3.82E+06,2187.66,4308.08,0.988917,13.1239,1168.06,15.797,175.977,2.38,48.3339,0.048025,66516,12.166,514.433,6.957,76.378,1.033,1.92E+07,3514.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C13_04_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Dictyota sp.,225,7.51503,216.555,698.808,0.213818,6.16143,19.8825,41088,1.18E+06,3.82E+06,3074.36,1077.2,0.843677,-81.4824,1339.71,18.118,228.724,3.093,38.0651,0.0326059,111965,20.478,369.515,4.997,198.374,2.683,1.92E+07,3514.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C13_04_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Dictyota sp.,225,7.72299,216.555,698.808,0.219735,6.16143,19.8825,42225,1.18E+06,3.82E+06,2656.38,1753.59,0.941908,-36.3669,1121.85,15.172,231.868,3.136,32.6927,0.0265684,113544,20.767,446.236,6.035,149.878,2.027,1.92E+07,3514.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
